recording_id,raw_files,passage_id,segment_id,start_s,end_s,time_basis,anchor_ns,start_source_ns,end_source_ns,terrain,action_phase,direction,obstacle_id,flight_id,platform_id,outcome,evidence,visual_evidence,judgement_status,human_review_status,expert_sample_status,notes,preview
gait_20260909_152145_fc06025e3eb8,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152145_fc06025e3eb8\\bag\\bag_0.db3""]",gait_20260909_152145_fc06025e3eb8-P01,gait_20260909_152145_fc06025e3eb8-S032,65.5,66.5,source_stamp_minus_manifest_started_wall_ns,1788938505837553038,1788938571337553038,1788938572337553038,unknown,转向候选,unknown,,,,uncertain,"{""automatic_class"": ""转向候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -3.95, ""max_abs_roll_pitch_deg"": 6.92, ""leg_dq_rms_median"": 0.641, ""wheel_dq_abs_median"": 19.559}","[""比其他basic段有更明显roll/pitch起伏：约4–7.5、11.5–13.5、28–31.5、40–43s；有轮关节活动，点云局部起伏/边缘但不足以确认为楼梯或高台。状态始终17；61–65s近静止后又移动。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152145_fc06025e3eb8&t=65.500&end=66.500
gait_20260909_152145_fc06025e3eb8,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152145_fc06025e3eb8\\bag\\bag_0.db3""]",gait_20260909_152145_fc06025e3eb8-P01,gait_20260909_152145_fc06025e3eb8-S033,66.5,69.5,source_stamp_minus_manifest_started_wall_ns,1788938505837553038,1788938572337553038,1788938575337553038,unknown,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -4.73, ""max_abs_roll_pitch_deg"": 8.22, ""leg_dq_rms_median"": 0.541, ""wheel_dq_abs_median"": 7.605}","[""比其他basic段有更明显roll/pitch起伏：约4–7.5、11.5–13.5、28–31.5、40–43s；有轮关节活动，点云局部起伏/边缘但不足以确认为楼梯或高台。状态始终17；61–65s近静止后又移动。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152145_fc06025e3eb8&t=66.500&end=69.500
gait_20260909_152145_fc06025e3eb8,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152145_fc06025e3eb8\\bag\\bag_0.db3""]",gait_20260909_152145_fc06025e3eb8-P01,gait_20260909_152145_fc06025e3eb8-S034,69.5,69.69957151200015,source_stamp_minus_manifest_started_wall_ns,1788938505837553038,1788938575337553038,1788938575537124550,unknown,等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -1.64, ""max_abs_roll_pitch_deg"": 4.18, ""leg_dq_rms_median"": 0.187, ""wheel_dq_abs_median"": 0.588}","[""比其他basic段有更明显roll/pitch起伏：约4–7.5、11.5–13.5、28–31.5、40–43s；有轮关节活动，点云局部起伏/边缘但不足以确认为楼梯或高台。状态始终17；61–65s近静止后又移动。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152145_fc06025e3eb8&t=69.500&end=69.700
gait_20260909_152557_7ddbfc67c108,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152557_7ddbfc67c108\\bag\\bag_0.db3""]",gait_20260909_152557_7ddbfc67c108-P01,gait_20260909_152557_7ddbfc67c108-S001,0.0,8.0,source_stamp_minus_manifest_started_wall_ns,1788938757547814830,1788938757547814830,1788938765547814830,unknown,等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 1.13, ""max_abs_roll_pitch_deg"": 1.14, ""leg_dq_rms_median"": 0.007, ""wheel_dq_abs_median"": 0.013}",[],automatic_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152557_7ddbfc67c108&t=0.000&end=8.000
gait_20260909_152557_7ddbfc67c108,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152557_7ddbfc67c108\\bag\\bag_0.db3""]",gait_20260909_152557_7ddbfc67c108-P01,gait_20260909_152557_7ddbfc67c108-S002,8.0,8.5,source_stamp_minus_manifest_started_wall_ns,1788938757547814830,1788938765547814830,1788938766047814830,unknown,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 1.06, ""max_abs_roll_pitch_deg"": 1.13, ""leg_dq_rms_median"": 0.102, ""wheel_dq_abs_median"": 2.073}",[],automatic_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152557_7ddbfc67c108&t=8.000&end=8.500
gait_20260909_152557_7ddbfc67c108,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152557_7ddbfc67c108\\bag\\bag_0.db3""]",gait_20260909_152557_7ddbfc67c108-P01,gait_20260909_152557_7ddbfc67c108-S003,8.5,11.0,source_stamp_minus_manifest_started_wall_ns,1788938757547814830,1788938766047814830,1788938768547814830,stairs_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 1.08, ""max_abs_roll_pitch_deg"": 4.09, ""leg_dq_rms_median"": 0.152, ""wheel_dq_abs_median"": 6.863}","[""约11s后pitch约+15°，15/25s前点云近处有阶梯纹理、后方地面倾斜，35s后点云见阶梯；轮关节活动与正pitch支持下楼候选，但实际步态一直0x1001。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152557_7ddbfc67c108&t=8.500&end=11.000
gait_20260909_152557_7ddbfc67c108,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152557_7ddbfc67c108\\bag\\bag_0.db3""]",gait_20260909_152557_7ddbfc67c108-P01,gait_20260909_152557_7ddbfc67c108-S004,11.0,12.5,source_stamp_minus_manifest_started_wall_ns,1788938757547814830,1788938768547814830,1788938770047814830,stairs_candidate,下楼候选,down_candidate,,,,uncertain,"{""automatic_class"": ""姿态变化/越障候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 16.21, ""max_abs_roll_pitch_deg"": 16.58, ""leg_dq_rms_median"": 0.117, ""wheel_dq_abs_median"": 1.747}","[""约11s后pitch约+15°，15/25s前点云近处有阶梯纹理、后方地面倾斜，35s后点云见阶梯；轮关节活动与正pitch支持下楼候选，但实际步态一直0x1001。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152557_7ddbfc67c108&t=11.000&end=12.500
gait_20260909_152557_7ddbfc67c108,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152557_7ddbfc67c108\\bag\\bag_0.db3""]",gait_20260909_152557_7ddbfc67c108-P01,gait_20260909_152557_7ddbfc67c108-S005,12.5,18.5,source_stamp_minus_manifest_started_wall_ns,1788938757547814830,1788938770047814830,1788938776047814830,stairs_candidate,等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 15.81, ""max_abs_roll_pitch_deg"": 16.29, ""leg_dq_rms_median"": 0.007, ""wheel_dq_abs_median"": 0.013}","[""约11s后pitch约+15°，15/25s前点云近处有阶梯纹理、后方地面倾斜，35s后点云见阶梯；轮关节活动与正pitch支持下楼候选，但实际步态一直0x1001。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152557_7ddbfc67c108&t=12.500&end=18.500
gait_20260909_152557_7ddbfc67c108,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152557_7ddbfc67c108\\bag\\bag_0.db3""]",gait_20260909_152557_7ddbfc67c108-P01,gait_20260909_152557_7ddbfc67c108-S006,18.5,19,source_stamp_minus_manifest_started_wall_ns,1788938757547814830,1788938776047814830,1788938776547814830,stairs_candidate,下楼候选,down_candidate,,,,uncertain,"{""automatic_class"": ""姿态变化/越障候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 15.8, ""max_abs_roll_pitch_deg"": 15.96, ""leg_dq_rms_median"": 0.401, ""wheel_dq_abs_median"": 2.4}","[""约11s后pitch约+15°，15/25s前点云近处有阶梯纹理、后方地面倾斜，35s后点云见阶梯；轮关节活动与正pitch支持下楼候选，但实际步态一直0x1001。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152557_7ddbfc67c108&t=18.500&end=19.000
gait_20260909_152557_7ddbfc67c108,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152557_7ddbfc67c108\\bag\\bag_0.db3""]",gait_20260909_152557_7ddbfc67c108-P01,gait_20260909_152557_7ddbfc67c108-S007,19,28.5,source_stamp_minus_manifest_started_wall_ns,1788938757547814830,1788938776547814830,1788938786047814830,stairs_candidate,下楼候选,down_candidate,,,,uncertain,"{""automatic_class"": ""姿态变化/越障候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 15.09, ""max_abs_roll_pitch_deg"": 17.16, ""leg_dq_rms_median"": 0.122, ""wheel_dq_abs_median"": 2.66}","[""约11s后pitch约+15°，15/25s前点云近处有阶梯纹理、后方地面倾斜，35s后点云见阶梯；轮关节活动与正pitch支持下楼候选，但实际步态一直0x1001。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152557_7ddbfc67c108&t=19.000&end=28.500
gait_20260909_152557_7ddbfc67c108,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152557_7ddbfc67c108\\bag\\bag_0.db3""]",gait_20260909_152557_7ddbfc67c108-P01,gait_20260909_152557_7ddbfc67c108-S008,28.5,30.0,source_stamp_minus_manifest_started_wall_ns,1788938757547814830,1788938786047814830,1788938787547814830,stairs_candidate,等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 15.8, ""max_abs_roll_pitch_deg"": 16.25, ""leg_dq_rms_median"": 0.007, ""wheel_dq_abs_median"": 0.013}","[""约11s后pitch约+15°，15/25s前点云近处有阶梯纹理、后方地面倾斜，35s后点云见阶梯；轮关节活动与正pitch支持下楼候选，但实际步态一直0x1001。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152557_7ddbfc67c108&t=28.500&end=30.000
gait_20260909_152557_7ddbfc67c108,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152557_7ddbfc67c108\\bag\\bag_0.db3""]",gait_20260909_152557_7ddbfc67c108-P01,gait_20260909_152557_7ddbfc67c108-S009,30.0,39.5,source_stamp_minus_manifest_started_wall_ns,1788938757547814830,1788938787547814830,1788938797047814830,stairs_candidate,下楼候选,down_candidate,,,,uncertain,"{""automatic_class"": ""姿态变化/越障候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 14.17, ""max_abs_roll_pitch_deg"": 18.12, ""leg_dq_rms_median"": 0.652, ""wheel_dq_abs_median"": 5.503}","[""约11s后pitch约+15°，15/25s前点云近处有阶梯纹理、后方地面倾斜，35s后点云见阶梯；轮关节活动与正pitch支持下楼候选，但实际步态一直0x1001。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152557_7ddbfc67c108&t=30.000&end=39.500
gait_20260909_152557_7ddbfc67c108,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152557_7ddbfc67c108\\bag\\bag_0.db3""]",gait_20260909_152557_7ddbfc67c108-P01,gait_20260909_152557_7ddbfc67c108-S010,39.5,40.0,source_stamp_minus_manifest_started_wall_ns,1788938757547814830,1788938797047814830,1788938797547814830,unknown,姿态变化/越障候选,unknown,,,,uncertain,"{""automatic_class"": ""姿态变化/越障候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 11.65, ""max_abs_roll_pitch_deg"": 19.71, ""leg_dq_rms_median"": 1.083, ""wheel_dq_abs_median"": 3.442}","[""约40s roll升至约70–90°，40.396s状态17→2，42.398s→0；45/55s点云呈明显侧倾，关节活动降至近静止。是否摔倒及人工处置待确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152557_7ddbfc67c108&t=39.500&end=40.000
gait_20260909_152557_7ddbfc67c108,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152557_7ddbfc67c108\\bag\\bag_0.db3""]",gait_20260909_152557_7ddbfc67c108-P01,gait_20260909_152557_7ddbfc67c108-S011,40.0,40.396370066,source_stamp_minus_manifest_started_wall_ns,1788938757547814830,1788938797547814830,1788938797944184896,unknown,控制退出后的记录,unknown,,,,interrupted_control,"{""automatic_class"": ""控制退出后的记录"", ""bin_s"": 0.5, ""pitch_median_deg"": 10.31, ""max_abs_roll_pitch_deg"": 64.41, ""leg_dq_rms_median"": 5.313, ""wheel_dq_abs_median"": 10.978}","[""约40s roll升至约70–90°，40.396s状态17→2，42.398s→0；45/55s点云呈明显侧倾，关节活动降至近静止。是否摔倒及人工处置待确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152557_7ddbfc67c108&t=40.000&end=40.396
gait_20260909_152557_7ddbfc67c108,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152557_7ddbfc67c108\\bag\\bag_0.db3""]",gait_20260909_152557_7ddbfc67c108-P02,gait_20260909_152557_7ddbfc67c108-S012,40.396370066,43,source_stamp_minus_manifest_started_wall_ns,1788938757547814830,1788938797944184896,1788938800547814830,unknown,控制退出后的记录,unknown,,,,interrupted_control,"{""automatic_class"": ""控制退出后的记录"", ""bin_s"": 0.5, ""pitch_median_deg"": 11.41, ""max_abs_roll_pitch_deg"": 91.64, ""leg_dq_rms_median"": 0.022, ""wheel_dq_abs_median"": 0.015}","[""约40s roll升至约70–90°，40.396s状态17→2，42.398s→0；45/55s点云呈明显侧倾，关节活动降至近静止。是否摔倒及人工处置待确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152557_7ddbfc67c108&t=40.396&end=43.000
gait_20260909_152557_7ddbfc67c108,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152557_7ddbfc67c108\\bag\\bag_0.db3""]",gait_20260909_152557_7ddbfc67c108-P02,gait_20260909_152557_7ddbfc67c108-S013,43,56,source_stamp_minus_manifest_started_wall_ns,1788938757547814830,1788938800547814830,1788938813547814830,unknown,控制退出后的记录,unknown,,,,uncertain,"{""automatic_class"": ""控制退出后的记录"", ""bin_s"": 0.5, ""pitch_median_deg"": 11.25, ""max_abs_roll_pitch_deg"": 73.74, ""leg_dq_rms_median"": 0.012, ""wheel_dq_abs_median"": 0.017}","[""约40s roll升至约70–90°，40.396s状态17→2，42.398s→0；45/55s点云呈明显侧倾，关节活动降至近静止。是否摔倒及人工处置待确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152557_7ddbfc67c108&t=43.000&end=56.000
gait_20260909_152557_7ddbfc67c108,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152557_7ddbfc67c108\\bag\\bag_0.db3""]",gait_20260909_152557_7ddbfc67c108-P02,gait_20260909_152557_7ddbfc67c108-S014,56,62,source_stamp_minus_manifest_started_wall_ns,1788938757547814830,1788938813547814830,1788938819547814830,unknown,控制退出后的记录,unknown,,,,uncertain,"{""automatic_class"": ""控制退出后的记录"", ""bin_s"": 0.5, ""pitch_median_deg"": 19.36, ""max_abs_roll_pitch_deg"": 51.32, ""leg_dq_rms_median"": 0.012, ""wheel_dq_abs_median"": 0.017}","[""约40s roll升至约70–90°，40.396s状态17→2，42.398s→0；45/55s点云呈明显侧倾，关节活动降至近静止。是否摔倒及人工处置待确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152557_7ddbfc67c108&t=56.000&end=62.000
gait_20260909_152557_7ddbfc67c108,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152557_7ddbfc67c108\\bag\\bag_0.db3""]",gait_20260909_152557_7ddbfc67c108-P02,gait_20260909_152557_7ddbfc67c108-S015,62,79,source_stamp_minus_manifest_started_wall_ns,1788938757547814830,1788938819547814830,1788938836547814830,unknown,控制退出后的记录,unknown,,,,uncertain,"{""automatic_class"": ""控制退出后的记录"", ""bin_s"": 0.5, ""pitch_median_deg"": -21.23, ""max_abs_roll_pitch_deg"": 22.06, ""leg_dq_rms_median"": 0.012, ""wheel_dq_abs_median"": 0.017}","[""控制退出后机身姿态多次变化（约62/79–83/117s），与原地静止状态不同；不能仅凭姿态变化认定搬动。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152557_7ddbfc67c108&t=62.000&end=79.000
gait_20260909_152557_7ddbfc67c108,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152557_7ddbfc67c108\\bag\\bag_0.db3""]",gait_20260909_152557_7ddbfc67c108-P02,gait_20260909_152557_7ddbfc67c108-S016,79,83,source_stamp_minus_manifest_started_wall_ns,1788938757547814830,1788938836547814830,1788938840547814830,unknown,控制退出后的记录,unknown,,,,uncertain,"{""automatic_class"": ""控制退出后的记录"", ""bin_s"": 0.5, ""pitch_median_deg"": -15.42, ""max_abs_roll_pitch_deg"": 37.29, ""leg_dq_rms_median"": 0.012, ""wheel_dq_abs_median"": 0.017}","[""控制退出后机身姿态多次变化（约62/79–83/117s），与原地静止状态不同；不能仅凭姿态变化认定搬动。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152557_7ddbfc67c108&t=79.000&end=83.000
gait_20260909_152557_7ddbfc67c108,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152557_7ddbfc67c108\\bag\\bag_0.db3""]",gait_20260909_152557_7ddbfc67c108-P02,gait_20260909_152557_7ddbfc67c108-S017,83,117,source_stamp_minus_manifest_started_wall_ns,1788938757547814830,1788938840547814830,1788938874547814830,unknown,控制退出后的记录,unknown,,,,uncertain,"{""automatic_class"": ""控制退出后的记录"", ""bin_s"": 0.5, ""pitch_median_deg"": -19.94, ""max_abs_roll_pitch_deg"": 26.23, ""leg_dq_rms_median"": 0.012, ""wheel_dq_abs_median"": 0.017}","[""控制退出后机身姿态多次变化（约62/79–83/117s），与原地静止状态不同；不能仅凭姿态变化认定搬动。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152557_7ddbfc67c108&t=83.000&end=117.000
gait_20260909_152557_7ddbfc67c108,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152557_7ddbfc67c108\\bag\\bag_0.db3""]",gait_20260909_152557_7ddbfc67c108-P02,gait_20260909_152557_7ddbfc67c108-S018,117,120.0,source_stamp_minus_manifest_started_wall_ns,1788938757547814830,1788938874547814830,1788938877547814830,unknown,控制退出后的记录,unknown,,,,uncertain,"{""automatic_class"": ""控制退出后的记录"", ""bin_s"": 0.5, ""pitch_median_deg"": -0.38, ""max_abs_roll_pitch_deg"": 17.63, ""leg_dq_rms_median"": 0.012, ""wheel_dq_abs_median"": 0.017}","[""控制退出后机身姿态多次变化（约62/79–83/117s），与原地静止状态不同；不能仅凭姿态变化认定搬动。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152557_7ddbfc67c108&t=117.000&end=120.000
gait_20260909_152557_7ddbfc67c108,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_152557_7ddbfc67c108\\bag\\bag_0.db3""]",gait_20260909_152557_7ddbfc67c108-P02,gait_20260909_152557_7ddbfc67c108-S019,120.0,120.00424284600012,source_stamp_minus_manifest_started_wall_ns,1788938757547814830,1788938877547814830,1788938877552057676,unknown,数据中断/不可判断,unknown,,,,interrupted_data,"{""automatic_class"": ""数据中断/不可判断"", ""bin_s"": 0.5}","[""控制退出后机身姿态多次变化（约62/79–83/117s），与原地静止状态不同；不能仅凭姿态变化认定搬动。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_152557_7ddbfc67c108&t=120.000&end=120.004
gait_20260909_154654_65c5ae680a24,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_154654_65c5ae680a24\\bag\\bag_0.db3""]",gait_20260909_154654_65c5ae680a24-P01,gait_20260909_154654_65c5ae680a24-S001,0.0,1.5,source_stamp_minus_manifest_started_wall_ns,1788940014426028272,1788940014426028272,1788940015926028272,unknown,等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 0.76, ""max_abs_roll_pitch_deg"": 1.07, ""leg_dq_rms_median"": 0.007, ""wheel_dq_abs_median"": 0.018}",[],automatic_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_154654_65c5ae680a24&t=0.000&end=1.500
gait_20260909_154654_65c5ae680a24,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_154654_65c5ae680a24\\bag\\bag_0.db3""]",gait_20260909_154654_65c5ae680a24-P01,gait_20260909_154654_65c5ae680a24-S002,1.5,4.0,source_stamp_minus_manifest_started_wall_ns,1788940014426028272,1788940015926028272,1788940018426028272,unknown,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 0.0, ""max_abs_roll_pitch_deg"": 1.6, ""leg_dq_rms_median"": 0.168, ""wheel_dq_abs_median"": 2.793}",[],automatic_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_154654_65c5ae680a24&t=1.500&end=4.000
gait_20260909_154654_65c5ae680a24,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_154654_65c5ae680a24\\bag\\bag_0.db3""]",gait_20260909_154654_65c5ae680a24-P01,gait_20260909_154654_65c5ae680a24-S003,4.0,10.5,source_stamp_minus_manifest_started_wall_ns,1788940014426028272,1788940018426028272,1788940024926028272,unknown,等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 0.53, ""max_abs_roll_pitch_deg"": 1.12, ""leg_dq_rms_median"": 0.01, ""wheel_dq_abs_median"": 0.022}",[],automatic_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_154654_65c5ae680a24&t=4.000&end=10.500
gait_20260909_154654_65c5ae680a24,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_154654_65c5ae680a24\\bag\\bag_0.db3""]",gait_20260909_154654_65c5ae680a24-P01,gait_20260909_154654_65c5ae680a24-S004,10.5,11.5,source_stamp_minus_manifest_started_wall_ns,1788940014426028272,1788940024926028272,1788940025926028272,unknown,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -1.03, ""max_abs_roll_pitch_deg"": 2.09, ""leg_dq_rms_median"": 0.207, ""wheel_dq_abs_median"": 4.804}",[],automatic_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_154654_65c5ae680a24&t=10.500&end=11.500
gait_20260909_154654_65c5ae680a24,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_154654_65c5ae680a24\\bag\\bag_0.db3""]",gait_20260909_154654_65c5ae680a24-P01,gait_20260909_154654_65c5ae680a24-S005,11.5,12.5,source_stamp_minus_manifest_started_wall_ns,1788940014426028272,1788940025926028272,1788940026926028272,stairs_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -0.87, ""max_abs_roll_pitch_deg"": 3.77, ""leg_dq_rms_median"": 1.224, ""wheel_dq_abs_median"": 6.514}","[""4.6s前点云有连续阶梯；12–34s负pitch与腿关节活动，多处阶梯形点云，24–26.5s仍保持倾斜但活动降低，不能把这处停顿硬标平台。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_154654_65c5ae680a24&t=11.500&end=12.500
gait_20260909_154654_65c5ae680a24,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_154654_65c5ae680a24\\bag\\bag_0.db3""]",gait_20260909_154654_65c5ae680a24-P01,gait_20260909_154654_65c5ae680a24-S006,12.5,24,source_stamp_minus_manifest_started_wall_ns,1788940014426028272,1788940026926028272,1788940038426028272,stairs_candidate,上楼候选,up_candidate,,,,uncertain,"{""automatic_class"": ""姿态变化/越障候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -14.16, ""max_abs_roll_pitch_deg"": 23.13, ""leg_dq_rms_median"": 2.031, ""wheel_dq_abs_median"": 4.673}","[""4.6s前点云有连续阶梯；12–34s负pitch与腿关节活动，多处阶梯形点云，24–26.5s仍保持倾斜但活动降低，不能把这处停顿硬标平台。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_154654_65c5ae680a24&t=12.500&end=24.000
